observation_id,scenario_id,event_id,proposition,value,source_artifact_id,source_uri,source_hash,source_timestamp,confidence,observation_status,notes
OBS-rapid_pivot-EVT-RP-072H-mitigation_status,rapid_pivot,EVT-RP-072H,mitigation_status,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-002H-product_id,rapid_pivot_control,EVT-RPC-002H,product_id,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-002H-product_version,rapid_pivot_control,EVT-RPC-002H,product_version,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-002H-product_purl,rapid_pivot_control,EVT-RPC-002H,product_purl,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-002H-sbom_reference,rapid_pivot_control,EVT-RPC-002H,sbom_reference,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-002H-primary_identifier,rapid_pivot_control,EVT-RPC-002H,primary_identifier,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-002H-matching_method,rapid_pivot_control,EVT-RPC-002H,matching_method,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-002H-identity_confidence,rapid_pivot_control,EVT-RPC-002H,identity_confidence,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-002H-cve_id,rapid_pivot_control,EVT-RPC-002H,cve_id,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-002H-cisa_kev_status,rapid_pivot_control,EVT-RPC-002H,cisa_kev_status,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-002H-epss_percentile,rapid_pivot_control,EVT-RPC-002H,epss_percentile,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-002H-csaf_vex_status,rapid_pivot_control,EVT-RPC-002H,csaf_vex_status,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-002H-csaf_reference,rapid_pivot_control,EVT-RPC-002H,csaf_reference,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-002H-execution_observed,rapid_pivot_control,EVT-RPC-002H,execution_observed,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-002H-reachability_confirmed,rapid_pivot_control,EVT-RPC-002H,reachability_confirmed,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-002H-telemetry_reference,rapid_pivot_control,EVT-RPC-002H,telemetry_reference,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-002H-asset_criticality,rapid_pivot_control,EVT-RPC-002H,asset_criticality,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-002H-deployment_scope,rapid_pivot_control,EVT-RPC-002H,deployment_scope,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-002H-mitigation_status,rapid_pivot_control,EVT-RPC-002H,mitigation_status,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-012H-product_id,rapid_pivot_control,EVT-RPC-012H,product_id,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-012H-product_version,rapid_pivot_control,EVT-RPC-012H,product_version,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-012H-product_purl,rapid_pivot_control,EVT-RPC-012H,product_purl,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-012H-sbom_reference,rapid_pivot_control,EVT-RPC-012H,sbom_reference,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-012H-primary_identifier,rapid_pivot_control,EVT-RPC-012H,primary_identifier,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-012H-matching_method,rapid_pivot_control,EVT-RPC-012H,matching_method,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-012H-identity_confidence,rapid_pivot_control,EVT-RPC-012H,identity_confidence,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-012H-cve_id,rapid_pivot_control,EVT-RPC-012H,cve_id,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-012H-cisa_kev_status,rapid_pivot_control,EVT-RPC-012H,cisa_kev_status,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-012H-epss_percentile,rapid_pivot_control,EVT-RPC-012H,epss_percentile,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-012H-csaf_vex_status,rapid_pivot_control,EVT-RPC-012H,csaf_vex_status,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-012H-csaf_reference,rapid_pivot_control,EVT-RPC-012H,csaf_reference,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-012H-execution_observed,rapid_pivot_control,EVT-RPC-012H,execution_observed,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-012H-reachability_confirmed,rapid_pivot_control,EVT-RPC-012H,reachability_confirmed,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-012H-telemetry_reference,rapid_pivot_control,EVT-RPC-012H,telemetry_reference,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-012H-asset_criticality,rapid_pivot_control,EVT-RPC-012H,asset_criticality,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-012H-deployment_scope,rapid_pivot_control,EVT-RPC-012H,deployment_scope,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-012H-mitigation_status,rapid_pivot_control,EVT-RPC-012H,mitigation_status,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-018H-product_id,rapid_pivot_control,EVT-RPC-018H,product_id,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-018H-product_version,rapid_pivot_control,EVT-RPC-018H,product_version,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-018H-product_purl,rapid_pivot_control,EVT-RPC-018H,product_purl,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-018H-sbom_reference,rapid_pivot_control,EVT-RPC-018H,sbom_reference,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-018H-primary_identifier,rapid_pivot_control,EVT-RPC-018H,primary_identifier,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-018H-matching_method,rapid_pivot_control,EVT-RPC-018H,matching_method,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-018H-identity_confidence,rapid_pivot_control,EVT-RPC-018H,identity_confidence,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-018H-cve_id,rapid_pivot_control,EVT-RPC-018H,cve_id,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-018H-cisa_kev_status,rapid_pivot_control,EVT-RPC-018H,cisa_kev_status,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-018H-epss_percentile,rapid_pivot_control,EVT-RPC-018H,epss_percentile,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-018H-csaf_vex_status,rapid_pivot_control,EVT-RPC-018H,csaf_vex_status,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-018H-csaf_reference,rapid_pivot_control,EVT-RPC-018H,csaf_reference,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-018H-execution_observed,rapid_pivot_control,EVT-RPC-018H,execution_observed,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-018H-reachability_confirmed,rapid_pivot_control,EVT-RPC-018H,reachability_confirmed,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-018H-telemetry_reference,rapid_pivot_control,EVT-RPC-018H,telemetry_reference,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-018H-asset_criticality,rapid_pivot_control,EVT-RPC-018H,asset_criticality,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-018H-deployment_scope,rapid_pivot_control,EVT-RPC-018H,deployment_scope,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-018H-mitigation_status,rapid_pivot_control,EVT-RPC-018H,mitigation_status,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-020H-product_id,rapid_pivot_control,EVT-RPC-020H,product_id,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-020H-product_version,rapid_pivot_control,EVT-RPC-020H,product_version,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-020H-product_purl,rapid_pivot_control,EVT-RPC-020H,product_purl,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-020H-sbom_reference,rapid_pivot_control,EVT-RPC-020H,sbom_reference,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-020H-primary_identifier,rapid_pivot_control,EVT-RPC-020H,primary_identifier,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-020H-matching_method,rapid_pivot_control,EVT-RPC-020H,matching_method,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-020H-identity_confidence,rapid_pivot_control,EVT-RPC-020H,identity_confidence,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-020H-cve_id,rapid_pivot_control,EVT-RPC-020H,cve_id,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-020H-cisa_kev_status,rapid_pivot_control,EVT-RPC-020H,cisa_kev_status,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-020H-epss_percentile,rapid_pivot_control,EVT-RPC-020H,epss_percentile,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-020H-csaf_vex_status,rapid_pivot_control,EVT-RPC-020H,csaf_vex_status,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-020H-csaf_reference,rapid_pivot_control,EVT-RPC-020H,csaf_reference,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-020H-execution_observed,rapid_pivot_control,EVT-RPC-020H,execution_observed,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-020H-reachability_confirmed,rapid_pivot_control,EVT-RPC-020H,reachability_confirmed,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-020H-telemetry_reference,rapid_pivot_control,EVT-RPC-020H,telemetry_reference,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-020H-asset_criticality,rapid_pivot_control,EVT-RPC-020H,asset_criticality,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-020H-deployment_scope,rapid_pivot_control,EVT-RPC-020H,deployment_scope,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-020H-mitigation_status,rapid_pivot_control,EVT-RPC-020H,mitigation_status,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-022H-product_id,rapid_pivot_control,EVT-RPC-022H,product_id,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-022H-product_version,rapid_pivot_control,EVT-RPC-022H,product_version,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-022H-product_purl,rapid_pivot_control,EVT-RPC-022H,product_purl,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-022H-sbom_reference,rapid_pivot_control,EVT-RPC-022H,sbom_reference,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-022H-primary_identifier,rapid_pivot_control,EVT-RPC-022H,primary_identifier,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-022H-matching_method,rapid_pivot_control,EVT-RPC-022H,matching_method,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-022H-identity_confidence,rapid_pivot_control,EVT-RPC-022H,identity_confidence,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-022H-cve_id,rapid_pivot_control,EVT-RPC-022H,cve_id,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-022H-cisa_kev_status,rapid_pivot_control,EVT-RPC-022H,cisa_kev_status,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-022H-epss_percentile,rapid_pivot_control,EVT-RPC-022H,epss_percentile,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-022H-csaf_vex_status,rapid_pivot_control,EVT-RPC-022H,csaf_vex_status,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-022H-csaf_reference,rapid_pivot_control,EVT-RPC-022H,csaf_reference,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-022H-execution_observed,rapid_pivot_control,EVT-RPC-022H,execution_observed,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-022H-reachability_confirmed,rapid_pivot_control,EVT-RPC-022H,reachability_confirmed,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-022H-telemetry_reference,rapid_pivot_control,EVT-RPC-022H,telemetry_reference,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-022H-asset_criticality,rapid_pivot_control,EVT-RPC-022H,asset_criticality,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-022H-deployment_scope,rapid_pivot_control,EVT-RPC-022H,deployment_scope,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-022H-mitigation_status,rapid_pivot_control,EVT-RPC-022H,mitigation_status,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-072H-product_id,rapid_pivot_control,EVT-RPC-072H,product_id,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-072H-product_version,rapid_pivot_control,EVT-RPC-072H,product_version,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-072H-product_purl,rapid_pivot_control,EVT-RPC-072H,product_purl,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-072H-sbom_reference,rapid_pivot_control,EVT-RPC-072H,sbom_reference,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-072H-primary_identifier,rapid_pivot_control,EVT-RPC-072H,primary_identifier,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-072H-matching_method,rapid_pivot_control,EVT-RPC-072H,matching_method,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-072H-identity_confidence,rapid_pivot_control,EVT-RPC-072H,identity_confidence,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-072H-cve_id,rapid_pivot_control,EVT-RPC-072H,cve_id,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-072H-cisa_kev_status,rapid_pivot_control,EVT-RPC-072H,cisa_kev_status,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-072H-epss_percentile,rapid_pivot_control,EVT-RPC-072H,epss_percentile,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-072H-csaf_vex_status,rapid_pivot_control,EVT-RPC-072H,csaf_vex_status,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-072H-csaf_reference,rapid_pivot_control,EVT-RPC-072H,csaf_reference,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-072H-execution_observed,rapid_pivot_control,EVT-RPC-072H,execution_observed,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-072H-reachability_confirmed,rapid_pivot_control,EVT-RPC-072H,reachability_confirmed,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-072H-telemetry_reference,rapid_pivot_control,EVT-RPC-072H,telemetry_reference,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-072H-asset_criticality,rapid_pivot_control,EVT-RPC-072H,asset_criticality,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-072H-deployment_scope,rapid_pivot_control,EVT-RPC-072H,deployment_scope,,,,,,,NOT_REVIEWED,
OBS-rapid_pivot_control-EVT-RPC-072H-mitigation_status,rapid_pivot_control,EVT-RPC-072H,mitigation_status,,,,,,,NOT_REVIEWED,
